"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"368",-0.227141183499274,-0.456122626376251,-1.21286187473672,-0.769581847640954,-1.064133339967,-0.373961664547562,0.588135607316295,1.69168137336866,4.4,1.3,0.402,0.427,0.475,13.9,9.5,1.8,22.9,96,106,-3.7,10.7,7.1,0.037,-1.5,0.6,-0.9,2.5
"369",0.0729174822028945,0.264735379476679,0.692172730832844,0.422642529688142,0.663999383262295,-0.688130000617333,0.76041925189364,0.124117926850418,5.4,0.7,0.474,0.478,0.524,13.4,12.2,2.3,16.2,108,108,9.6,11.5,21,0.092,-2,0.2,-1.8,0.6
"370",-0.227141183499274,-0.250163196132557,-0.047799388685912,-0.33034128757234,-0.257671402459995,0.568543343661745,-0.962417193879809,-1.15843398393723,3.8,0.9,0.447,0.503,0.558,19.5,7,0.3,26.5,113,111,47.7,8.2,55.9,0.134,3.7,-1.5,2.2,21.4
"371",-1.95247851128674,-1.79485892296026,-1.5828479344961,-1.14607375627119,0.894417079692868,-1.39500875677432,1.96640476393505,1.54917560550336,3,1.4,0.439,0.498,0.547,17.5,5.3,0.5,21.8,112,108,47,26.9,73.9,0.131,2,0.3,2.3,29.5
"372",0.748049480032774,0.573674524842221,0.581964117287497,-0.33034128757234,-1.75538642925872,0.254375007591975,-1.82383541676653,-1.72845705539841,4.3,0.7,0.441,0.514,0.555,13.9,8.5,0.9,18.3,109,107,33.1,25.5,58.5,0.103,0.3,0,0.3,15.7
"373",1.42318147786265,0.98559338532961,0.589836161112164,0.673637135441636,-0.948924491751713,1.35396418383617,-0.617849904725119,-0.445905144610759,3.1,0.4,0.46,0.547,0.579,13.5,11.2,2.6,15.5,114,108,7,6.2,13.2,0.116,-0.5,0.3,-0.2,2.4
"374",0.523005480756148,0.161755664354832,1.00705448381955,0.108899272496275,-0.603297947105854,1.35396418383617,-0.962417193879809,-0.730916680341348,3.2,0.3,0.459,0.534,0.556,12.9,10.8,0.6,18.7,108,109,8,7.8,15.8,0.091,-0.6,-1,-1.6,0.8
"376",1.4981961442882,0.470694809720374,1.46363302565027,0.610888484003263,-1.17934218818229,0.72562751169663,1.44955383020302,1.54917560550336,4.5,0.4,0.542,0.542,0.55,13.7,15.5,3.6,14.4,106,106,3.9,6.7,10.6,0.09,-1.9,0,-1.9,0.2
"378",-0.977287847754696,-1.07400091710733,-1.51987158389876,-1.89905757353168,-1.98580412568929,0.332917091609419,-1.13470083845715,-1.01592821607194,3.5,1.7,0.451,0.48,0.523,16,5.5,0.8,24.9,103,109,19.9,22.1,41.9,0.069,0,-0.3,-0.3,12.4
"379",-1.27734651345686,-1.38294006247288,-1.57497589067143,-1.58531431633981,-0.948924491751713,-0.609587916599892,-0.617849904725119,-0.445905144610759,2.1,0.8,0.479,0.541,0.563,15.7,5,0.5,17.3,121,112,7.3,2.9,10.2,0.135,0.8,0,0.8,2.6
