"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"178",-0.533980384485492,-0.26713365969906,-0.1367285937465,0.430094634877394,1.31915833370285,0.245075451301068,0.410166312062846,-0.0265602062332476,4.2,1.7,0.431,0.491,0.556,20.1,6.2,0.5,27,110,108,29.2,7.9,37,0.139,3.5,-0.6,2.9,15.8
"179",0.712193455433456,0.000921150550685453,0.548414383166252,0.591068961243082,-0.0103838030045879,-0.722590170525402,2.12656546090219,1.60842479670187,2.1,0.4,0.439,0.501,0.531,10.6,8.2,1.1,13.9,107,110,2,2.8,4.7,0.072,-1.4,0,-1.4,0.4
"180",1.19149108617151,0.671058176175048,0.526312996814227,-0.133315507402512,-1.70252834063224,-0.0452242352468709,0.0668864822949769,-0.472465207033734,3.7,1,0.439,0.492,0.555,16.5,7.3,1.2,21.8,109,109,16.8,7,23.8,0.106,1.8,-0.2,1.6,9.8
"185",0.232895824695399,0.671058176175048,-0.247235525506621,1.07399194034014,1.31915833370285,-1.20642298143863,0.753446141830715,1.31115479616821,2.7,0.6,0.449,0.471,0.494,9.6,10,1.1,17.7,97,108,-0.7,1.8,1.2,0.039,-4.3,0.3,-4,-0.7
"186",1.28735061231912,0.26897596080043,1.45457122359925,0.993504777157301,-0.131251269977991,-0.625823608342753,2.64148520555399,1.01388479563455,4.7,0.7,0.453,0.5,0.537,12.8,8.8,0.5,18.5,107,107,10.6,11.7,22.2,0.093,-0.6,-0.4,-1,2.7
"192",1.19149108617151,0.537030771050175,0.250045667413924,0.430094634877394,-0.856456071818412,1.50304075967548,-0.619673177240761,0.122074794033581,3.1,0.6,0.413,0.514,0.533,9.6,7,0.8,14.4,104,111,3.5,3,6.5,0.048,-1.9,-0.9,-2.8,-1.3
"194",0.232895824695399,-0.26713365969906,1.12305042831888,0.430094634877394,0.352218597915622,-0.432290483977459,2.12656546090219,1.7570597969687,3.6,1.3,0.393,0.462,0.489,10.3,8.1,0.7,15.8,99,105,1.2,8.3,9.6,0.061,-2.2,0.9,-1.3,1.3
"195",-1.78015422440444,-1.60740771094778,-0.722415332075142,-1.17964862877948,0.473086064889026,-0.0452242352468709,0.925086056714649,1.31115479616821,1.9,0.6,0.369,0.48,0.524,11.1,5,0.4,19.6,103,111,2.1,2,4.2,0.048,-1.1,-1.1,-2.1,-0.2
"196",-2.64288995973294,-2.41157214169702,-0.855023650187288,-2.06500742379076,0.231351130942219,-0.819356732708047,0.410166312062846,1.16251979590138,2.6,1,0.437,0.503,0.572,19.7,4.8,0.2,25.7,114,111,28,4.8,32.9,0.148,3.7,-1.1,2.5,12.3
"197",-0.150542279895047,-0.133106254574187,0.471059530934167,0.188633145328863,0.473086064889026,1.11597451094489,-0.96295300700863,-0.175195206500076,2.4,0.6,0.411,0.454,0.493,7.9,6.1,1.6,19.2,91,112,-2,1.1,-0.9,-0.025,-4.2,-0.8,-5,-1.4
"199",-0.917418489075937,-1.20532549557317,-0.744516718427166,-1.90403309742508,-1.70252834063224,-1.20642298143863,-0.104753432588958,-0.175195206500076,1.8,0.6,0.344,0.441,0.475,11.2,5.2,0.3,18.1,100,106,1,1.5,2.5,0.062,-1,-0.6,-1.6,0.2
"200",0.712193455433456,0.939112986424793,1.4103684508952,0.591068961243082,-0.0103838030045879,-0.14199079742952,-0.448033262356827,-0.175195206500076,2.4,0.8,0.431,0.523,0.555,14.9,6.1,0.5,23.7,107,109,8.3,6.4,14.7,0.088,1.2,-0.7,0.6,5.1
"203",0.424614876990622,-0.26713365969906,2.19496766639206,0.349607471694551,-0.0103838030045879,1.40627419749283,0.238526397178911,-0.472465207033734,3.8,1,0.435,0.518,0.557,13.8,9.1,1.1,16.6,111,106,11.2,10.5,21.7,0.117,0,0.7,0.8,6.2
"204",1.67078871690957,0.403003365925303,0.393704678702082,0.349607471694551,-1.58166087365883,0.148308889118423,0.925086056714649,1.01388479563455,1.9,0.4,0.456,0.524,0.544,11.2,7.5,1.7,16.6,107,112,1.2,1.8,3,0.065,-1.6,-0.5,-2.1,-0.1
"206",-1.01327801522355,-1.20532549557317,-0.169880673274536,-1.34062295514517,-0.735588604845008,-0.722590170525402,-0.448033262356827,0.27070979430041,2.3,0.5,0.467,0.523,0.551,13.6,6.2,0.3,19.6,112,114,3.1,1.6,4.7,0.086,-0.7,-0.7,-1.4,0.4
"207",-1.10913754137116,-0.80324328019855,-0.1367285937465,-0.213802670585356,1.07742339975604,-0.238757359612165,-0.791313092124695,0.419344794567238,3.4,1.7,0.4,0.446,0.481,14.5,6.7,0.8,20.1,97,101,1.3,12,13.3,0.075,0,0.8,0.8,5.8
"209",1.0956315600239,0.671058176175048,-0.910277116067348,1.07399194034014,0.231351130942219,-1.39995610580393,0.925086056714649,2.05432979750235,4.3,0.8,0.461,0.518,0.541,13.1,11.2,2.9,13.1,111,105,5.7,8.5,14.3,0.106,-0.4,1.5,1.1,5.1
"210",-1.78015422440444,-1.47338030582291,-0.1367285937465,-1.82354593424223,-0.493853670898201,-0.819356732708047,-0.619673177240761,-0.769735207567391,3,1,0.465,0.513,0.549,16.4,6.5,0.2,22.3,109,107,13.6,9.4,23,0.123,1,0.1,1.1,7
"211",0.424614876990622,0.939112986424793,0.338451212822021,0.108145982146019,-0.372986203924798,-0.335523921794814,-0.104753432588958,-0.175195206500076,2.3,0.5,0.411,0.488,0.516,9.9,7.1,1,16,100,110,0.9,2.4,3.3,0.037,-1.9,-0.8,-2.7,-0.8
"212",0.137036298547788,0.80508558129992,1.13410112149489,0.832530450791613,1.07742339975604,-0.916123294890696,0.410166312062846,0.27070979430041,4,1.3,0.445,0.522,0.607,20.2,7.2,0.8,24.4,118,106,34.6,12,46.6,0.192,3.4,0.5,3.9,17.4
"214",1.38321013846674,1.8773048222989,0.913087257974652,2.03983789853427,1.31915833370285,-0.335523921794814,0.0668864822949769,-0.918370207834219,2.6,0.4,0.404,0.51,0.552,12,7.7,1.7,15.7,112,108,7.3,5.2,12.4,0.103,0.1,0,0.1,3
"217",-1.30085659366638,-1.20532549557317,-1.84958603602838,-1.82354593424223,-1.09819100576522,-0.238757359612165,-1.64951266654437,-1.95881520970202,1.5,0.5,0.398,0.455,0.483,11.7,5.7,0.3,23.4,95,106,-1.2,3.4,2.2,0.029,-1.5,-0.5,-2,0
"219",0.520474403138233,0.403003365925303,0.968340723854712,-0.374776996951044,-1.21905847273862,2.18040669495401,-0.791313092124695,-1.21564020836788,3.8,0.9,0.474,0.546,0.58,14.5,9.2,0.6,15.7,117,110,15.7,6,21.7,0.12,1,0.2,1.1,6.8
"224",-0.438120858337881,-0.133106254574187,-0.214083445978585,-0.213802670585356,0.231351130942219,0.148308889118423,-1.47787275166043,-2.25608521023568,2.7,0.8,0.453,0.5,0.564,13.9,5.7,0.2,18.5,109,112,13.4,4.6,18,0.076,-0.2,-0.9,-1.1,2.6
"227",-0.725699436780715,-0.80324328019855,-1.13129097958759,-0.696725649682419,-0.131251269977991,1.11597451094489,-0.276393347472892,-0.769735207567391,1.8,0.8,0.437,0.46,0.51,13.5,6,0.5,16.8,105,105,3.1,4,7,0.097,-1.7,1.3,-0.4,1.4
"228",1.0956315600239,0.403003365925303,0.74732686033447,-0.535751323316731,-2.18599820852585,1.50304075967548,-2.33607232608011,-1.81018020943519,1.8,0.4,0.452,0.522,0.546,11.7,5.8,0.2,18.5,107,110,5.4,3.7,9.1,0.074,-0.9,-1,-1.9,0.1
"230",0.424614876990622,0.537030771050175,0.636819928574349,1.07399194034014,1.07742339975604,-1.01288985707334,0.753446141830715,1.01388479563455,5.4,1.3,0.434,0.481,0.511,16.8,8.3,0.8,25.1,104,108,15.7,9,24.8,0.086,1.7,-0.8,1,10.4
"233",-0.246401806042658,-0.669215875073677,-0.412995923146803,-0.857699976048107,-0.977323538791815,0.922441386579595,0.753446141830715,0.567979794834067,2.4,0.5,0.442,0.454,0.492,10.6,8.6,0.3,18,96,114,-0.6,0.7,0.1,0.002,-2.8,-1.4,-4.2,-1
"234",1.28735061231912,1.60925001204916,0.913087257974652,1.63740208262005,0.835688465809236,0.051542326935774,-0.791313092124695,-0.621100207300562,1.5,0.2,0.369,0.435,0.461,7.1,6.8,0.5,16.2,96,110,-0.3,0.9,0.5,0.022,-3.9,-1.1,-5,-0.9
"238",1.28735061231912,0.671058176175048,1.46562191677526,1.63740208262005,0.835688465809236,1.11597451094489,1.09672597159858,0.567979794834067,5.2,0.9,0.449,0.488,0.532,13.2,9.2,1.5,20.3,103,107,7.2,13.3,20.4,0.076,-1,-0.2,-1.2,2.6
"239",0.903912507728678,0.26897596080043,0.625769235398337,-0.616238486499575,-2.06513074155245,0.632141700031656,1.09672597159858,1.16251979590138,2,0.5,0.409,0.465,0.495,8.9,5.8,0.7,16.2,99,111,0.3,1,1.3,0.024,-3.2,-1.1,-4.2,-1.5
"240",-1.30085659366638,-0.535188469948805,-1.45176108169194,-0.213802670585356,1.31915833370285,-0.432290483977459,0.0668864822949769,0.122074794033581,2,1.1,0.447,0.484,0.536,15.9,4.6,1,22.2,106,106,10,9.5,19.5,0.104,0.2,-0.1,0.1,4.8
"243",0.137036298547788,0.403003365925303,-1.2307472181717,0.913017613974457,1.19829086672945,0.245075451301068,0.410166312062846,0.567979794834067,3,0.5,0.439,0.499,0.532,15.1,9.8,1.5,21.5,107,105,4.8,5.7,10.5,0.108,0.1,0.3,0.4,2.9
"244",-1.20499706751877,-1.20532549557317,0.360552599174046,-1.01867430241379,-0.0103838030045879,-1.49672266798658,0.58180622694678,0.27070979430041,1,0.3,0.379,0.424,0.451,8.2,4.6,0.1,22.5,89,110,-1.3,0.5,-0.8,-0.033,-3.3,-1.7,-5,-0.9
"248",-0.725699436780715,-0.937270685323422,0.139538735653803,-1.50159728151086,-1.33992593971203,-1.49672266798658,0.238526397178911,0.567979794834067,1.9,0.5,0.414,0.462,0.528,13.7,5.9,0.5,22.5,105,109,5.8,4.8,10.6,0.086,-0.5,-0.6,-1.1,1.3
"249",0.712193455433456,0.80508558129992,-0.412995923146803,0.75204328760877,0.231351130942219,-0.0452242352468709,-0.448033262356827,-0.621100207300562,2.3,0.6,0.303,0.333,0.396,8.3,10.3,0.8,12.6,92,104,-0.3,1,0.7,0.032,-2.8,0.3,-2.5,-0.1
"250",-1.30085659366638,-1.47338030582291,-0.29143829821067,-1.09916146559664,-0.0103838030045879,-0.432290483977459,-0.448033262356827,0.122074794033581,1.9,0.8,0.367,0.479,0.506,10,6.7,1.7,14.8,103,110,0.2,1.6,1.8,0.057,-2,0.9,-1.1,0.3
"251",0.903912507728678,0.26897596080043,1.14515181467091,-0.213802670585356,-1.46079340668543,-0.722590170525402,0.58180622694678,0.865249795367724,4.5,1.4,0.445,0.483,0.56,17.7,8,1.1,19.3,116,104,22,13.5,35.5,0.169,1.6,1.3,2.9,12.4
"253",-0.246401806042658,-0.669215875073677,0.548414383166252,-1.17964862877948,-1.46079340668543,-1.20642298143863,-0.619673177240761,0.27070979430041,2.2,0.8,0.424,0.526,0.571,12.6,5.1,0.2,17.1,111,109,11.1,6.5,17.6,0.098,-0.3,-0.2,-0.5,3.3
"254",0.424614876990622,-0.133106254574187,0.74732686033447,-0.696725649682419,-1.58166087365883,0.82567482439695,-0.619673177240761,-0.769735207567391,2.8,0.4,0.475,0.597,0.617,11.9,6.7,0.6,16.5,113,113,6.9,3.5,10.4,0.085,-0.3,-0.6,-1,1.5
"255",1.57492919076196,1.20716779667454,0.426856758230118,0.671556124425926,-0.977323538791815,0.728908262214301,-1.47787275166043,-1.51291020890153,3.1,1,0.447,0.575,0.589,12.5,7.1,0.5,15.1,110,106,9.7,13.4,23.1,0.11,-0.4,1.5,1.1,7.9
"256",1.19149108617151,1.20716779667454,1.35511498501514,0.269120308511707,-1.09819100576522,1.69657388404077,0.753446141830715,0.122074794033581,4.1,1,0.438,0.486,0.514,14.5,6.7,0.6,20.5,105,109,15.5,7,22.6,0.077,0.8,-1,-0.2,6.4
"258",0.616333929285844,0.939112986424793,0.835732405742566,-0.0528283442196685,-0.856456071818412,-1.69025579235187,-0.104753432588958,-0.0265602062332476,2.9,0.4,0.485,0.499,0.555,11.4,10.4,0.5,17.6,106,110,4.3,3.6,7.8,0.068,-2.5,-0.8,-3.3,-1.8
"261",-0.150542279895047,-0.669215875073677,0.581566462694288,0.108145982146019,0.352218597915622,1.40627419749283,0.0668864822949769,0.122074794033581,1.5,0.2,0.448,0.528,0.563,12,6.5,0.5,18.1,106,109,1.6,1.2,2.7,0.071,-0.6,-1.1,-1.6,0.2
